Establishment_id,Name,Category,City,State,Zip,Address_line_1,Address_line_2,Owner,Type,Latitude,Longitude
2106,PAPA JOHNS 844,Carry-out,MITCHELLVILLE,MD,20721.0,10262 LAKE ARBOR WAY,------,WILLIAM FREITAS,Food Establishments,38.905956,-76.828019
2107,PAPA JOHNS 190,Carry-out,LAUREL,MD,20707.0,13919 BALTIMORE AVE,------,BARUCH SCHIFF,Food Establishments,39.082089,-76.863815
2108,PAPA JOHNS 719,Carry-out,HYATTSVILLE,MD,20783.0,1817 EAST WEST HWY,------,Annie Berkovicz,Food Establishments,38.972764,-76.980725
2109,PAPA JOHNS 1295,Carry-out,CLINTON,MD,20735.0,6455 OLD ALEXANDRIA FERRY RD,------,Annie Berkovicz,Food Establishments,38.785326,-76.894403
2110,PAPA JOHNS 1726,Carry-out,UPPER MARLBORO,MD,20772.0,5010 BROWN STATION RD,------,Annie Berkovicz,Food Establishments,38.820238,-76.764861
2111,PAPA JOHNS PIZZA,Carry-out,TEMPLE HILLS,MD,20748.0,4526 ST BARNABAS RD,------,Sunil Singh,Food Establishments,38.826744,-76.944785
2112,PAPA JOHN'S PIZZA 3806,Carry-out,BLADENSBURG,MD,20710.0,4930 ANNAPOLIS RD,------,Annie Berkovicz,Food Establishments,38.939465,-76.932802
2113,PAPA JOHN'S PIZZA,Fast Food - Chain,DISTRICT HEIGHTS,MD,20747.0,7801 PARSTON DR,B,SUNIL SINGH,Food Establishments,38.847282,-76.872203
2114,PAPA JOHN'S PIZZA,Carry-out,FORT WASHINGTON,MD,20744.0,10747 INDIAN HEAD HWY,------,SUNIL SINGH,Food Establishments,38.744159,-76.992305
2115,PAPA JOHN'S PIZZA 3519,Carry-out,BOWIE,MD,20720.0,12420 FAIRWOOD PKWY,------,Annie Berkovicz,Food Establishments,38.963704,-76.789967
2116,PAPA JOHN'S PIZZA,Carry-out,CAPITOL HEIGHTS,MD,20743.0,1460 ADDISON RD SOUTH,------,SUNIL SINGH,Food Establishments,38.869169,-76.893502
2117,PAPA JOHN'S PIZZA,Fast Food - Chain,OXON HILL,MD,20745.0,5310 INDIAN HEAD HWY,------,SUNIL SINGH,Food Establishments,38.817015,-76.998898
2118,PARK FOREST,After School Supper Program,NATIONAL HARBOR,MD,20745.0,707 AUDREY LN,------,ANGELA BOWEN,Food Establishments,38.821571,-76.996046
2119,DISCOUNT MART,Convenience Store,CAPITOL HEIGHTS,MD,20743.0,401 EASTERN AVE,------,STEVEN FRANCO,Food Establishments,38.894711,-76.911657
2120,Admas Market,Grocery Store,NEW CARROLLTON,MD,20784.0,7453 ANNAPOLIS RD,------,KAGNACHEW CHANYALEW,Food Establishments,38.949195,-76.887006
2121,MEZEH MEDITERRANEAN GRILL,Ice Cream,NATIONAL HARBOR,MD,20745.0,144 NATIONAL PLZ,D1-3,SALEH MOHAMADI,Food Establishments,38.785187,-77.01651
2122,PIZZA BOLIS,Fast Food - Chain,LAUREL,MD,20707.0,127 BOWIE RD,------,MUHAMMAD AMIR,Food Establishments,39.095662,-76.848127
2123,PIZZA HUT 23580,Pizza,DISTRICT HTS,MD,20747.0,5688 SILVER HILL RD,------,DONALD HARTY,Food Establishments,38.852902,-76.911147
2124,PIZZA HUT 23539,Fast Food - Chain,BOWIE,MD,20716.0,1290 CRAIN HWY,------,DONALD HARTY,Food Establishments,38.907236,-76.718379
